reanudando: 271 filas retiradas del JSONL (se reintentan) y guardadas en superseded-20260916T163736.jsonl
reanudando 20260916T163736.jsonl: 946 celdas ya hechas
--- fase 1d (N1, 84 artefactos) | 1344 celdas | 4 bandas x 21 artefactos por prefijo | plantel ['claude-opus-5'] | 0 turnos posteriores (parte 1: solo la reacción) | llamadas: 1344 al modelo evaluado, 0 al usuario simulado, 16 prefijos (ya en disco desde la Fase 0)
[ 946] claude-opus-5      huerto-balcon    n=10 N1 b2a 5 sim=0.325 config         presupone    ok
[ 947] claude-opus-5      huerto-balcon    n=10 N1 b3a 5 sim=0.397 meeting_notes  dirigido     ok
[ 948] claude-opus-5      huerto-balcon    n=10 N1 b0a 6 sim=0.235 stacktrace     cortado      ok
[ 949] claude-opus-5      huerto-balcon    n=10 N1 b1a 6 sim=0.299 prompt         cortado      ok
[ 950] claude-opus-5      huerto-balcon    n=10 N1 b2a 6 sim=0.312 prompt         presupone    ok
[ 951] claude-opus-5      huerto-balcon    n=10 N1 b3a 6 sim=0.425 note_to_self   dirigido     ok
[ 952] claude-opus-5      huerto-balcon    n=10 N1 b0a 7 sim=0.234 changelog      responde     ok
[ 953] claude-opus-5      huerto-balcon    n=10 N1 b1a 7 sim=0.273 job_ad         cortado      ok
[ 954] claude-opus-5      huerto-balcon    n=10 N1 b2a 7 sim=0.324 changelog      dirigido     ok
[ 955] claude-opus-5      huerto-balcon    n=10 N1 b3a 7 sim=0.382 prompt         dirigido     ok
[ 956] claude-opus-5      huerto-balcon    n=10 N1 b0a 8 sim=0.237 stacktrace     dirigido     ok
[ 957] claude-opus-5      huerto-balcon    n=10 N1 b1a 8 sim=0.298 email          presupone    ok
[ 958] claude-opus-5      huerto-balcon    n=10 N1 b2a 8 sim=0.316 meeting_notes  presupone    ok
[ 959] claude-opus-5      huerto-balcon    n=10 N1 b3a 8 sim=0.404 recipe         dirigido     ok
[ 960] claude-opus-5      huerto-balcon    n=10 N1 b0a 9 sim=0.237 config         responde     ok
[ 961] claude-opus-5      huerto-balcon    n=10 N1 b1a 9 sim=0.285 job_ad         cortado      ok
[ 962] claude-opus-5      huerto-balcon    n=10 N1 b2a 9 sim=0.327 job_ad         presupone    ok
[ 963] claude-opus-5      huerto-balcon    n=10 N1 b3a 9 sim=0.348 shopping_list  dirigido     ok
[ 964] claude-opus-5      huerto-balcon    n=10 N1 b0a10 sim=0.241 stacktrace     presupone    ok
[ 965] claude-opus-5      huerto-balcon    n=10 N1 b1a10 sim=0.280 meeting_notes  responde     ok
[ 966] claude-opus-5      huerto-balcon    n=10 N1 b2a10 sim=0.301 email          responde     ok
[ 967] claude-opus-5      huerto-balcon    n=10 N1 b3a10 sim=0.357 shopping_list  dirigido     ok
[ 968] claude-opus-5      huerto-balcon    n=10 N1 b0a11 sim=0.226 stacktrace     responde     ok
[ 969] claude-opus-5      huerto-balcon    n=10 N1 b1a11 sim=0.275 note_to_self   cortado      ok
[ 970] claude-opus-5      huerto-balcon    n=10 N1 b2a11 sim=0.319 changelog      cortado      ok
[ 971] claude-opus-5      huerto-balcon    n=10 N1 b3a11 sim=0.477 email          cortado      ok
[ 972] claude-opus-5      huerto-balcon    n=10 N1 b0a12 sim=0.211 email          cortado      ok
[ 973] claude-opus-5      huerto-balcon    n=10 N1 b1a12 sim=0.257 job_ad         cortado      ok
[ 974] claude-opus-5      huerto-balcon    n=10 N1 b2a12 sim=0.325 recipe         responde     ok
[ 975] claude-opus-5      huerto-balcon    n=10 N1 b3a12 sim=0.458 recipe         dirigido     ok
[ 976] claude-opus-5      huerto-balcon    n=10 N1 b0a13 sim=0.227 sql            responde     ok
[ 977] claude-opus-5      huerto-balcon    n=10 N1 b1a13 sim=0.279 email          presupone    ok
[ 978] claude-opus-5      huerto-balcon    n=10 N1 b2a13 sim=0.320 recipe         responde     ok
[ 979] claude-opus-5      huerto-balcon    n=10 N1 b3a13 sim=0.375 recipe         presupone    ok
[ 980] claude-opus-5      huerto-balcon    n=10 N1 b0a14 sim=0.227 prompt         cortado      ok
[ 981] claude-opus-5      huerto-balcon    n=10 N1 b1a14 sim=0.275 recipe         presupone    ok
[ 982] claude-opus-5      huerto-balcon    n=10 N1 b2a14 sim=0.300 changelog      presupone    ok
[ 983] claude-opus-5      huerto-balcon    n=10 N1 b3a14 sim=0.331 job_ad         dirigido     ok
[ 984] claude-opus-5      huerto-balcon    n=10 N1 b0a15 sim=0.227 config         cortado      ok
[ 985] claude-opus-5      huerto-balcon    n=10 N1 b1a15 sim=0.267 note_to_self   responde     ok
[ 986] claude-opus-5      huerto-balcon    n=10 N1 b2a15 sim=0.316 changelog      dirigido     ok
[ 987] claude-opus-5      huerto-balcon    n=10 N1 b3a15 sim=0.410 note_to_self   presupone    ok
[ 988] claude-opus-5      huerto-balcon    n=10 N1 b0a16 sim=0.207 stacktrace     presupone    ok
[ 989] claude-opus-5      huerto-balcon    n=10 N1 b1a16 sim=0.262 stacktrace     dirigido     ok
[ 990] claude-opus-5      huerto-balcon    n=10 N1 b2a16 sim=0.310 email          presupone    ok
[ 991] claude-opus-5      huerto-balcon    n=10 N1 b3a16 sim=0.338 shopping_list  responde     ok
[ 992] claude-opus-5      huerto-balcon    n=10 N1 b0a17 sim=0.207 config         dirigido     ok
[ 993] claude-opus-5      huerto-balcon    n=10 N1 b1a17 sim=0.287 prompt         responde     ok
[ 994] claude-opus-5      huerto-balcon    n=10 N1 b2a17 sim=0.330 recipe         cortado      ok
[ 995] claude-opus-5      huerto-balcon    n=10 N1 b3a17 sim=0.380 meeting_notes  responde     ok
[ 996] claude-opus-5      huerto-balcon    n=10 N1 b0a18 sim=0.235 note_to_self   cortado      ok
[ 997] claude-opus-5      huerto-balcon    n=10 N1 b1a18 sim=0.297 shopping_list  cortado      ok
[ 998] claude-opus-5      huerto-balcon    n=10 N1 b2a18 sim=0.312 config         presupone    ok
[ 999] claude-opus-5      huerto-balcon    n=10 N1 b3a18 sim=0.416 note_to_self   presupone    ok
[1000] claude-opus-5      huerto-balcon    n=10 N1 b0a19 sim=0.159 sql            cortado      ok
[1001] claude-opus-5      huerto-balcon    n=10 N1 b1a19 sim=0.287 changelog      cortado      ok
[1002] claude-opus-5      huerto-balcon    n=10 N1 b2a19 sim=0.310 changelog      presupone    ok
[1003] claude-opus-5      huerto-balcon    n=10 N1 b3a19 sim=0.432 note_to_self   presupone    ok
[1004] claude-opus-5      huerto-balcon    n=10 N1 b0a20 sim=0.226 sql            presupone    ok
[1005] claude-opus-5      huerto-balcon    n=10 N1 b1a20 sim=0.279 job_ad         responde     ok
[1006] claude-opus-5      huerto-balcon    n=10 N1 b2a20 sim=0.299 note_to_self   presupone    ok
[1007] claude-opus-5      huerto-balcon    n=10 N1 b3a20 sim=0.446 shopping_list  dirigido     ok
[1157] claude-opus-5      mudanza          n=10 N1 b1a16 sim=0.288 email          responde     ok
[1158] claude-opus-5      mudanza          n=10 N1 b2a16 sim=0.324 note_to_self   cortado      ok
[1159] claude-opus-5      mudanza          n=10 N1 b3a16 sim=0.381 shopping_list  dirigido     ok
[1160] claude-opus-5      mudanza          n=10 N1 b0a17 sim=0.218 stacktrace     responde     ok
[1161] claude-opus-5      mudanza          n=10 N1 b1a17 sim=0.276 note_to_self   responde     ok
[1162] claude-opus-5      mudanza          n=10 N1 b2a17 sim=0.370 email          presupone    ok
[1163] claude-opus-5      mudanza          n=10 N1 b3a17 sim=0.400 meeting_notes  dirigido     ok
[1164] claude-opus-5      mudanza          n=10 N1 b0a18 sim=0.206 config         dirigido     ok
[1165] claude-opus-5      mudanza          n=10 N1 b1a18 sim=0.273 recipe         presupone    ok
[1166] claude-opus-5      mudanza          n=10 N1 b2a18 sim=0.366 shopping_list  cortado      ok
[1167] claude-opus-5      mudanza          n=10 N1 b3a18 sim=0.381 job_ad         dirigido     ok
[1168] claude-opus-5      mudanza          n=10 N1 b0a19 sim=0.234 sql            cortado      ok
[1169] claude-opus-5      mudanza          n=10 N1 b1a19 sim=0.295 recipe         dirigido     ok
[1170] claude-opus-5      mudanza          n=10 N1 b2a19 sim=0.311 prompt         responde     ok
[1171] claude-opus-5      mudanza          n=10 N1 b3a19 sim=0.486 note_to_self   presupone    ok
[1172] claude-opus-5      mudanza          n=10 N1 b0a20 sim=0.213 stacktrace     responde     ok
[1173] claude-opus-5      mudanza          n=10 N1 b1a20 sim=0.305 job_ad         cortado      ok
[1174] claude-opus-5      mudanza          n=10 N1 b2a20 sim=0.312 changelog      presupone    ok
[1175] claude-opus-5      mudanza          n=10 N1 b3a20 sim=0.450 meeting_notes  dirigido     ok
[1176] claude-opus-5      viaje-japon      n=2  N1 b0a 0 sim=0.158 recipe         presupone    ok
[1177] claude-opus-5      viaje-japon      n=2  N1 b1a 0 sim=0.183 email          responde     ok
[1178] claude-opus-5      viaje-japon      n=2  N1 b2a 0 sim=0.239 stacktrace     presupone    ok
[1179] claude-opus-5      viaje-japon      n=2  N1 b3a 0 sim=0.300 note_to_self   presupone    ok
[1180] claude-opus-5      viaje-japon      n=2  N1 b0a 1 sim=0.160 stacktrace     responde     ok
[1181] claude-opus-5      viaje-japon      n=2  N1 b1a 1 sim=0.187 stacktrace     presupone    ok
[1182] claude-opus-5      viaje-japon      n=2  N1 b2a 1 sim=0.264 shopping_list  dirigido     ok
[1183] claude-opus-5      viaje-japon      n=2  N1 b3a 1 sim=0.276 meeting_notes  responde     ok
[1184] claude-opus-5      viaje-japon      n=2  N1 b0a 2 sim=0.177 sql            responde     ok
[1185] claude-opus-5      viaje-japon      n=2  N1 b1a 2 sim=0.212 recipe         dirigido     ok
[1186] claude-opus-5      viaje-japon      n=2  N1 b2a 2 sim=0.243 meeting_notes  dirigido     ok
[1187] claude-opus-5      viaje-japon      n=2  N1 b3a 2 sim=0.274 prompt         responde     ok
[1188] claude-opus-5      viaje-japon      n=2  N1 b0a 3 sim=0.166 recipe         dirigido     ok
[1189] claude-opus-5      viaje-japon      n=2  N1 b1a 3 sim=0.210 email          presupone    ok
[1190] claude-opus-5      viaje-japon      n=2  N1 b2a 3 sim=0.239 shopping_list  cortado      ok
[1191] claude-opus-5      viaje-japon      n=2  N1 b3a 3 sim=0.298 note_to_self   presupone    ok
[1192] claude-opus-5      viaje-japon      n=2  N1 b0a 4 sim=0.139 recipe         cortado      ok
[1193] claude-opus-5      viaje-japon      n=2  N1 b1a 4 sim=0.179 config         responde     ok
[1194] claude-opus-5      viaje-japon      n=2  N1 b2a 4 sim=0.237 job_ad         cortado      ok
[1195] claude-opus-5      viaje-japon      n=2  N1 b3a 4 sim=0.277 job_ad         responde     ok
[1196] claude-opus-5      viaje-japon      n=2  N1 b0a 5 sim=0.164 note_to_self   responde     ok
[1197] claude-opus-5      viaje-japon      n=2  N1 b1a 5 sim=0.226 shopping_list  dirigido     ok
[1198] claude-opus-5      viaje-japon      n=2  N1 b2a 5 sim=0.246 prompt         cortado      ok
[1199] claude-opus-5      viaje-japon      n=2  N1 b3a 5 sim=0.278 job_ad         cortado      ok
[1200] claude-opus-5      viaje-japon      n=2  N1 b0a 6 sim=0.175 changelog      dirigido     ok
[1201] claude-opus-5      viaje-japon      n=2  N1 b1a 6 sim=0.190 recipe         responde     ok
[1202] claude-opus-5      viaje-japon      n=2  N1 b2a 6 sim=0.250 job_ad         presupone    ok
[1203] claude-opus-5      viaje-japon      n=2  N1 b3a 6 sim=0.313 meeting_notes  cortado      ok
[1204] claude-opus-5      viaje-japon      n=2  N1 b0a 7 sim=0.155 config         cortado      ok
[1205] claude-opus-5      viaje-japon      n=2  N1 b1a 7 sim=0.221 note_to_self   cortado      ok
[1206] claude-opus-5      viaje-japon      n=2  N1 b2a 7 sim=0.228 email          cortado      ok
[1207] claude-opus-5      viaje-japon      n=2  N1 b3a 7 sim=0.267 changelog      dirigido     ok
[1208] claude-opus-5      viaje-japon      n=2  N1 b0a 8 sim=0.169 config         dirigido     ok
[1209] claude-opus-5      viaje-japon      n=2  N1 b1a 8 sim=0.208 changelog      cortado      ok
[1210] claude-opus-5      viaje-japon      n=2  N1 b2a 8 sim=0.227 prompt         responde     ok
[1211] claude-opus-5      viaje-japon      n=2  N1 b3a 8 sim=0.278 config         responde     ok
[1212] claude-opus-5      viaje-japon      n=2  N1 b0a 9 sim=0.140 stacktrace     cortado      ok
[1213] claude-opus-5      viaje-japon      n=2  N1 b1a 9 sim=0.220 sql            presupone    ok
[1214] claude-opus-5      viaje-japon      n=2  N1 b2a 9 sim=0.230 job_ad         cortado      ok
[1215] claude-opus-5      viaje-japon      n=2  N1 b3a 9 sim=0.290 changelog      dirigido     ok
[1216] claude-opus-5      viaje-japon      n=2  N1 b0a10 sim=0.167 email          responde     ok
[1217] claude-opus-5      viaje-japon      n=2  N1 b1a10 sim=0.207 meeting_notes  presupone    ok
Python(66490) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1218] claude-opus-5      viaje-japon      n=2  N1 b2a10 sim=0.226 email          presupone    ok
Python(66568) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1219] claude-opus-5      viaje-japon      n=2  N1 b3a10 sim=0.353 note_to_self   presupone    ok
Python(66708) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1220] claude-opus-5      viaje-japon      n=2  N1 b0a11 sim=0.131 recipe         responde     ok
Python(66853) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1221] claude-opus-5      viaje-japon      n=2  N1 b1a11 sim=0.196 sql            dirigido     ok
Python(66903) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1222] claude-opus-5      viaje-japon      n=2  N1 b2a11 sim=0.226 changelog      presupone    ok
Python(66960) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1223] claude-opus-5      viaje-japon      n=2  N1 b3a11 sim=0.297 note_to_self   dirigido     ok
Python(66992) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1224] claude-opus-5      viaje-japon      n=2  N1 b0a12 sim=0.157 sql            presupone    ok
Python(67042) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1225] claude-opus-5      viaje-japon      n=2  N1 b1a12 sim=0.221 config         presupone    ok
Python(67117) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1226] claude-opus-5      viaje-japon      n=2  N1 b2a12 sim=0.241 changelog      cortado      ok
Python(67150) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1227] claude-opus-5      viaje-japon      n=2  N1 b3a12 sim=0.294 note_to_self   presupone    ok
Python(67227) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1228] claude-opus-5      viaje-japon      n=2  N1 b0a13 sim=0.130 stacktrace     responde     ok
Python(67291) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1229] claude-opus-5      viaje-japon      n=2  N1 b1a13 sim=0.188 shopping_list  cortado      ok
Python(67351) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1230] claude-opus-5      viaje-japon      n=2  N1 b2a13 sim=0.266 note_to_self   cortado      ok
Python(67375) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1231] claude-opus-5      viaje-japon      n=2  N1 b3a13 sim=0.331 meeting_notes  dirigido     ok
Python(67432) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1232] claude-opus-5      viaje-japon      n=2  N1 b0a14 sim=0.152 config         responde     ok
Python(67458) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1233] claude-opus-5      viaje-japon      n=2  N1 b1a14 sim=0.179 recipe         presupone    ok
Python(67493) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1234] claude-opus-5      viaje-japon      n=2  N1 b2a14 sim=0.236 config         presupone    ok
Python(67570) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1235] claude-opus-5      viaje-japon      n=2  N1 b3a14 sim=0.279 shopping_list  dirigido     ok
Python(67589) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1236] claude-opus-5      viaje-japon      n=2  N1 b0a15 sim=0.083 changelog      responde     ok
Python(67621) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1237] claude-opus-5      viaje-japon      n=2  N1 b1a15 sim=0.201 stacktrace     dirigido     ok
Python(67659) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1238] claude-opus-5      viaje-japon      n=2  N1 b2a15 sim=0.257 email          dirigido     ok
Python(67696) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1239] claude-opus-5      viaje-japon      n=2  N1 b3a15 sim=0.279 prompt         cortado      ok
Python(67731) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1240] claude-opus-5      viaje-japon      n=2  N1 b0a16 sim=0.147 config         cortado      ok
Python(67755) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1241] claude-opus-5      viaje-japon      n=2  N1 b1a16 sim=0.181 stacktrace     dirigido     ok
Python(67853) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1242] claude-opus-5      viaje-japon      n=2  N1 b2a16 sim=0.247 meeting_notes  dirigido     ok
Python(67888) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1243] claude-opus-5      viaje-japon      n=2  N1 b3a16 sim=0.350 prompt         dirigido     ok
Python(67921) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1244] claude-opus-5      viaje-japon      n=2  N1 b0a17 sim=0.158 sql            responde     ok
Python(67977) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1245] claude-opus-5      viaje-japon      n=2  N1 b1a17 sim=0.181 recipe         responde     ok
Python(68015) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1246] claude-opus-5      viaje-japon      n=2  N1 b2a17 sim=0.246 job_ad         dirigido     ok
Python(68074) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1247] claude-opus-5      viaje-japon      n=2  N1 b3a17 sim=0.282 changelog      presupone    ok
Python(68112) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1248] claude-opus-5      viaje-japon      n=2  N1 b0a18 sim=0.134 sql            cortado      ok
Python(68147) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1249] claude-opus-5      viaje-japon      n=2  N1 b1a18 sim=0.210 shopping_list  dirigido     ok
Python(68169) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1250] claude-opus-5      viaje-japon      n=2  N1 b2a18 sim=0.229 prompt         cortado      ok
Python(68207) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1251] claude-opus-5      viaje-japon      n=2  N1 b3a18 sim=0.296 meeting_notes  responde     ok
Python(68282) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1252] claude-opus-5      viaje-japon      n=2  N1 b0a19 sim=0.174 email          cortado      ok
Python(68334) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1253] claude-opus-5      viaje-japon      n=2  N1 b1a19 sim=0.178 sql            cortado      ok
Python(68402) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1254] claude-opus-5      viaje-japon      n=2  N1 b2a19 sim=0.265 job_ad         dirigido     ok
Python(68478) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1255] claude-opus-5      viaje-japon      n=2  N1 b3a19 sim=0.276 prompt         presupone    ok
Python(68516) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1256] claude-opus-5      viaje-japon      n=2  N1 b0a20 sim=0.140 sql            responde     ok
Python(68558) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1257] claude-opus-5      viaje-japon      n=2  N1 b1a20 sim=0.213 meeting_notes  presupone    ok
Python(68599) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1258] claude-opus-5      viaje-japon      n=2  N1 b2a20 sim=0.264 shopping_list  responde     ok
Python(68636) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1259] claude-opus-5      viaje-japon      n=2  N1 b3a20 sim=0.282 email          presupone    ok
Python(68682) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1260] claude-opus-5      viaje-japon      n=10 N1 b0a 0 sim=0.154 config         cortado      ok
Python(68740) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1261] claude-opus-5      viaje-japon      n=10 N1 b1a 0 sim=0.214 recipe         responde     ok
Python(68792) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1262] claude-opus-5      viaje-japon      n=10 N1 b2a 0 sim=0.263 sql            dirigido     ok
Python(68851) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1263] claude-opus-5      viaje-japon      n=10 N1 b3a 0 sim=0.303 prompt         cortado      ok
Python(68938) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1264] claude-opus-5      viaje-japon      n=10 N1 b0a 1 sim=0.194 job_ad         cortado      ok
Python(69004) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1265] claude-opus-5      viaje-japon      n=10 N1 b1a 1 sim=0.214 email          responde     ok
Python(69061) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1266] claude-opus-5      viaje-japon      n=10 N1 b2a 1 sim=0.261 prompt         presupone    truncated
Python(69142) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1267] claude-opus-5      viaje-japon      n=10 N1 b3a 1 sim=0.383 note_to_self   presupone    ok
Python(69247) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1268] claude-opus-5      viaje-japon      n=10 N1 b0a 2 sim=0.208 config         dirigido     ok
Python(69751) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1269] claude-opus-5      viaje-japon      n=10 N1 b1a 2 sim=0.232 job_ad         cortado      ok
Python(69822) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1270] claude-opus-5      viaje-japon      n=10 N1 b2a 2 sim=0.257 sql            presupone    ok
Python(69872) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1271] claude-opus-5      viaje-japon      n=10 N1 b3a 2 sim=0.312 note_to_self   cortado      ok
Python(69946) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1272] claude-opus-5      viaje-japon      n=10 N1 b0a 3 sim=0.188 note_to_self   responde     ok
Python(70020) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1273] claude-opus-5      viaje-japon      n=10 N1 b1a 3 sim=0.230 stacktrace     cortado      ok
Python(70316) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1274] claude-opus-5      viaje-japon      n=10 N1 b2a 3 sim=0.284 shopping_list  dirigido     ok
Python(70423) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1275] claude-opus-5      viaje-japon      n=10 N1 b3a 3 sim=0.305 changelog      presupone    ok
Python(70482) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1276] claude-opus-5      viaje-japon      n=10 N1 b0a 4 sim=0.202 stacktrace     presupone    ok
Python(70564) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1277] claude-opus-5      viaje-japon      n=10 N1 b1a 4 sim=0.245 config         presupone    ok
Python(70628) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1278] claude-opus-5      viaje-japon      n=10 N1 b2a 4 sim=0.262 shopping_list  dirigido     ok
Python(70708) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1279] claude-opus-5      viaje-japon      n=10 N1 b3a 4 sim=0.336 prompt         dirigido     ok
Python(70791) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1280] claude-opus-5      viaje-japon      n=10 N1 b0a 5 sim=0.178 config         responde     ok
Python(71243) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1281] claude-opus-5      viaje-japon      n=10 N1 b1a 5 sim=0.230 changelog      cortado      ok
Python(71327) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1282] claude-opus-5      viaje-japon      n=10 N1 b2a 5 sim=0.271 email          cortado      ok
Python(71471) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1283] claude-opus-5      viaje-japon      n=10 N1 b3a 5 sim=0.313 note_to_self   cortado      ok
Python(71555) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1284] claude-opus-5      viaje-japon      n=10 N1 b0a 6 sim=0.163 config         responde     ok
Python(71607) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1285] claude-opus-5      viaje-japon      n=10 N1 b1a 6 sim=0.231 recipe         dirigido     ok
Python(71660) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1286] claude-opus-5      viaje-japon      n=10 N1 b2a 6 sim=0.280 email          presupone    ok
Python(71707) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1287] claude-opus-5      viaje-japon      n=10 N1 b3a 6 sim=0.303 meeting_notes  responde     ok
Python(71790) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1288] claude-opus-5      viaje-japon      n=10 N1 b0a 7 sim=0.210 recipe         responde     ok
Python(71833) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1289] claude-opus-5      viaje-japon      n=10 N1 b1a 7 sim=0.222 sql            cortado      ok
Python(71924) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1290] claude-opus-5      viaje-japon      n=10 N1 b2a 7 sim=0.284 shopping_list  responde     ok
Python(72039) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1291] claude-opus-5      viaje-japon      n=10 N1 b3a 7 sim=0.299 job_ad         dirigido     ok
Python(72123) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1292] claude-opus-5      viaje-japon      n=10 N1 b0a 8 sim=0.192 sql            responde     ok
Python(72198) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1293] claude-opus-5      viaje-japon      n=10 N1 b1a 8 sim=0.253 email          presupone    ok
Python(72258) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1294] claude-opus-5      viaje-japon      n=10 N1 b2a 8 sim=0.255 job_ad         dirigido     ok
Python(72394) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1295] claude-opus-5      viaje-japon      n=10 N1 b3a 8 sim=0.337 meeting_notes  cortado      ok
Python(72446) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1296] claude-opus-5      viaje-japon      n=10 N1 b0a 9 sim=0.194 config         cortado      ok
Python(72525) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1297] claude-opus-5      viaje-japon      n=10 N1 b1a 9 sim=0.236 stacktrace     presupone    ok
Python(72580) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1298] claude-opus-5      viaje-japon      n=10 N1 b2a 9 sim=0.273 meeting_notes  dirigido     ok
Python(72633) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1299] claude-opus-5      viaje-japon      n=10 N1 b3a 9 sim=0.291 note_to_self   dirigido     ok
Python(72678) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1300] claude-opus-5      viaje-japon      n=10 N1 b0a10 sim=0.164 recipe         presupone    ok
Python(72993) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1301] claude-opus-5      viaje-japon      n=10 N1 b1a10 sim=0.229 meeting_notes  presupone    ok
Python(73082) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1302] claude-opus-5      viaje-japon      n=10 N1 b2a10 sim=0.272 changelog      presupone    ok
Python(73145) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1303] claude-opus-5      viaje-japon      n=10 N1 b3a10 sim=0.373 note_to_self   presupone    ok
Python(73209) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1304] claude-opus-5      viaje-japon      n=10 N1 b0a11 sim=0.141 recipe         responde     ok
Python(73278) MallocStackLogging: can't turn off malloc stack logging because it was not enabled.
[1305] claude-opus-5      viaje-japon      n=10 N1 b1a11 sim=0.238 sql            responde     ok
